བསྲོགས	6	78		1277468712	6.105519385532451e-08	0.9999499981445151	23.965310731198322
གཏས	3	78		1277468790	6.105519385532451e-08	0.999950059199709	23.965310731198322
ཀྱེའུ	5	78		1277468868	6.105519385532451e-08	0.9999501202549029	23.965310731198322
གཏིངས	5	78		1277468946	6.105519385532451e-08	0.9999501813100968	23.965310731198322
སྤྲིལ	5	78	ew	1277469024	6.105519385532451e-08	0.9999502423652907	23.965310731198322
ཟུབས	4	78		1277469102	6.105519385532451e-08	0.9999503034204846	23.965310731198322
རྗུན	4	78		1277469180	6.105519385532451e-08	0.9999503644756785	23.965310731198322
དགྲོ	4	78		1277469258	6.105519385532451e-08	0.9999504255308724	23.965310731198322
བཏལ	3	78	ew	1277469336	6.105519385532451e-08	0.9999504865860663	23.965310731198322
སྤྲེད	5	78		1277469414	6.105519385532451e-08	0.9999505476412602	23.965310731198322
ཕྱུལ	4	78		1277469492	6.105519385532451e-08	0.9999506086964541	23.965310731198322
འཚེབས	5	78		1277469570	6.105519385532451e-08	0.999950669751648	23.965310731198322
བཟིས	4	78	ew	1277469648	6.105519385532451e-08	0.9999507308068419	23.965310731198322
གའུས	4	78		1277469726	6.105519385532451e-08	0.9999507918620358	23.965310731198322
རྩིན	4	78		1277469804	6.105519385532451e-08	0.9999508529172297	23.965310731198322
ལྡེལ	4	78		1277469882	6.105519385532451e-08	0.9999509139724236	23.965310731198322
རློད	4	76		1277469958	5.9489676064162343e-08	0.9999509734620997	24.002785436616982
ཁྲའ	3	76	ew	1277470034	5.9489676064162343e-08	0.9999510329517758	24.002785436616982
རྟིབ	4	76		1277470110	5.9489676064162343e-08	0.9999510924414519	24.002785436616982
གླུགས	5	76		1277470186	5.9489676064162343e-08	0.9999511519311279	24.002785436616982
གཅོགས	5	76	ew	1277470262	5.9489676064162343e-08	0.999951211420804	24.002785436616982
བོཌ	3	76		1277470338	5.9489676064162343e-08	0.9999512709104801	24.002785436616982
འཁོམ	4	76	ew	1277470414	5.9489676064162343e-08	0.9999513304001562	24.002785436616982
བརྙོག	5	76		1277470490	5.9489676064162343e-08	0.9999513898898322	24.002785436616982
མཁྲངས	5	76		1277470566	5.9489676064162343e-08	0.9999514493795083	24.002785436616982
བལྟེབ	5	76		1277470642	5.9489676064162343e-08	0.9999515088691844	24.002785436616982
སྦོའོ	5	76		1277470718	5.9489676064162343e-08	0.9999515683588605	24.002785436616982
བགོང	4	76		1277470794	5.9489676064162343e-08	0.9999516278485365	24.002785436616982
ཛུའུ	4	76		1277470870	5.9489676064162343e-08	0.9999516873382126	24.002785436616982
སླུའོ	5	76		1277470946	5.9489676064162343e-08	0.9999517468278887	24.002785436616982
གྲེམས	5	76		1277471022	5.9489676064162343e-08	0.9999518063175648	24.002785436616982
འཚུས	4	76		1277471098	5.9489676064162343e-08	0.9999518658072408	24.002785436616982
དཀོལ	4	76		1277471174	5.9489676064162343e-08	0.9999519252969169	24.002785436616982
རྡས	3	76		1277471250	5.9489676064162343e-08	0.999951984786593	24.002785436616982
མཛོར	4	76		1277471326	5.9489676064162343e-08	0.999952044276269	24.002785436616982
བསྲོག	5	76		1277471402	5.9489676064162343e-08	0.9999521037659451	24.002785436616982
ལྕན	3	76	ew	1277471478	5.9489676064162343e-08	0.9999521632556212	24.002785436616982
འཇིམས	5	76		1277471554	5.9489676064162343e-08	0.9999522227452973	24.002785436616982
གྱངས	4	76		1277471630	5.9489676064162343e-08	0.9999522822349733	24.002785436616982
བརྐུམ	5	76		1277471706	5.9489676064162343e-08	0.9999523417246494	24.002785436616982
མགོད	4	76		1277471782	5.9489676064162343e-08	0.9999524012143255	24.002785436616982
